PrimaryPropertyType,Neighborhood,NumberofBuildings,PropertyGFATotal,LargestPropertyUseType,SecondLargestPropertyUseType,SiteEnergyUse(kBtu),ElectricityProp,SteamProp,GasProp,Age,BuildingArea,ParkingArea,LargestUsedArea,SecondLargestUsedArea
Other,MAGNOLIA / QUEEN ANNE,23.0,260241,Other,NONE,34012980.0,0.7907162500904067,0.0,0.2092836911085121,61,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,LAKE UNION,1.0,48924,Office,Parking,2282551.25,0.5885401258788823,0.0,0.4114597645945518,27,1.0,0.0,0.6402787997710735,0.2686411577140054
Small and Mid-Sized Office,LAKE UNION,1.0,50333,Office,NONE,1602084.375,0.9999997659299311,0.0,0.0,57,0.6416665011026563,0.35833349889734367,1.0,0.0
Small and Mid-Sized Office,LAKE UNION,1.0,57432,Office,Parking,2520483.25,0.9999999008126715,0.0,0.0,30,0.6185750104471375,0.3814249895528625,0.5947903607744811,0.34214375261178437
Small and Mid-Sized Office,LAKE UNION,1.0,25912,Office,Parking,666740.3125,0.9999995313017765,0.0,0.0,47,0.6929607903673973,0.30703920963260267,0.6688792837295462,0.3535813522692189
Small and Mid-Sized Office,LAKE UNION,1.0,57132,Office,Parking,1994967.75,0.999999624054073,0.0,0.0,16,0.6165371420569908,0.38346285794300916,0.5899495904221802,0.38346285794300916
Worship Facility,DELRIDGE,1.0,24224,Worship Facility,Parking,968026.3125,0.5526037805919661,0.0,0.44739589658623047,59,1.0,0.0,1.0,0.0
Worship Facility,DELRIDGE,1.0,23706,Worship Facility,NONE,400770.9063,0.4413219553108065,0.0,0.5586782784886,53,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,31900,Non-Refrigerated Warehouse,Office,1964681.25,0.9999998727528957,0.0,0.0,53,1.0,0.0,0.877742946708464,0.12539184952978055
Other,SOUTHWEST,1.0,49066,Social/Meeting Hall,NONE,3835202.0,0.14028074662038661,0.0,0.8597192533796134,99,1.0,0.0,0.9986548730281661,0.0
Worship Facility,SOUTHWEST,1.0,30740,Worship Facility,Other - Recreation,1686262.25,0.3631896521433721,0.0,0.6368101995997361,64,1.0,0.0,0.9203968770331815,0.378334417696812
Supermarket / Grocery Store,SOUTHEAST,1.0,67450,Supermarket/Grocery Store,NONE,2842819.5,0.7252497036832624,0.0,0.2747501204350118,57,1.0,0.0,0.6339510748702742,0.0
Warehouse,MAGNOLIA / QUEEN ANNE,1.0,46970,Non-Refrigerated Warehouse,NONE,882896.5,0.999999433682204,0.0,0.0,68,1.0,0.0,1.0,0.0
Warehouse,MAGNOLIA / QUEEN ANNE,1.0,47554,Non-Refrigerated Warehouse,Office,1035554.688,0.8154875930608505,0.0,0.18451270822695556,85,1.0,0.0,0.38131387475291245,0.18250830634646928
Small and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,43016,Office,NONE,1234095.5,0.0873700617172658,0.0,0.9126303434377647,37,0.8744653152315418,0.12553468476845825,1.0,0.0
Mixed Use Property,MAGNOLIA / QUEEN ANNE,1.0,24196,Other,Non-Refrigerated Warehouse,1055033.0,0.6931337692754634,0.0,0.30686623072453656,85,1.0,0.0,0.3600181848239378,0.2807075549677633
Small and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,20671,Office,NONE,638507.125,0.31060107590811925,0.0,0.6893987283227262,76,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,21600,Non-Refrigerated Warehouse,NONE,499828.5938,0.5284891726416473,0.0,0.471511640036949,89,1.0,0.0,1.0,0.0
Worship Facility,SOUTHWEST,1.0,35844,Worship Facility,NONE,866126.375,0.9999995670377778,0.0,0.0,39,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,LAKE UNION,1.0,31774,Office,Retail Store,1639136.25,0.9015888703577876,0.0,0.09841097712285968,100,1.0,0.0,0.6261723421665513,0.4387549568829861
Warehouse,GREATER DUWAMISH,1.0,26094,Non-Refrigerated Warehouse,NONE,709990.8125,1.0,0.0,0.0,63,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,GREATER DUWAMISH,1.0,23687,Office,NONE,1084553.75,1.0,0.0,0.0,33,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,GREATER DUWAMISH,1.0,24221,Office,NONE,1435562.75,1.0,0.0,0.0,33,1.0,0.0,1.0,0.0
Mixed Use Property,DOWNTOWN,1.0,71919,Office,Retail Store,5381105.0,0.9999998141645629,0.0,0.0,116,0.804182483071233,0.1958175169287671,0.4804015628693391,0.32098610937304467
Small and Mid-Sized Office,DOWNTOWN,1.0,32027,Office,Retail Store,3999505.25,0.4552100537935286,0.0,0.54478988369874,116,1.0,0.0,0.547225778249602,0.4527742217503981
Small and Mid-Sized Office,DOWNTOWN,1.0,32160,Office,Retail Store,2805826.0,1.0,0.0,0.0,110,1.0,0.0,1.0,0.0
Other,GREATER DUWAMISH,1.0,47836,Other - Lodging/Residential,Parking,3540225.75,0.4801897167150993,0.0,0.5198103539018663,24,0.8417091730077766,0.15829082699222344,0.9059285893469353,0.09407141065306464
Small and Mid-Sized Office,GREATER DUWAMISH,1.0,34425,Office,Non-Refrigerated Warehouse,2018385.75,0.6134461660760337,0.0,0.38655395778532425,102,1.0,0.0,1.0,0.0
Medical Office,SOUTHWEST,1.0,40304,Medical Office,Parking,1961581.5,0.999999745103632,0.0,0.0,32,0.7022628026994839,0.29773719730051607,0.4988586740770147,0.40720524017467247
Distribution Center,GREATER DUWAMISH,1.0,29619,Distribution Center,Office,1280263.75,0.4325179089074419,0.0,0.5674822863648213,26,1.0,0.0,0.5064316823660489,0.4935683176339512
K-12 School,CENTRAL,1.0,21592,K-12 School,NONE,1431784.0,0.33007213378554306,0.0,0.6699278662144569,94,1.0,0.0,0.9586884031122638,0.0
K-12 School,NORTH,1.0,23923,K-12 School,NONE,805643.5,0.6262310811171442,0.0,0.37376829826095537,85,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,CENTRAL,1.0,25200,Office,Retail Store,1748444.25,0.691415239576555,0.0,0.30858461743918914,109,1.0,0.0,0.6349206349206349,0.31746031746031744
Small and Mid-Sized Office,CENTRAL,1.0,28296,Office,NONE,1328461.25,0.9999998118123505,0.0,0.0,53,1.0,0.0,0.9506290641786825,0.0
Small and Mid-Sized Office,CENTRAL,1.0,31357,Office,Medical Office,1965075.625,0.9031021388807874,0.0,0.09689754306529552,17,1.0,0.0,0.8132155499569474,0.159454029403323
Distribution Center,GREATER DUWAMISH,1.0,160000,Distribution Center,NONE,1157976.5,1.0,0.0,0.0,48,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,53550,Non-Refrigerated Warehouse,NONE,4590246.5,0.3265680829994642,0.0,0.6734318080739237,56,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,38412,Non-Refrigerated Warehouse,Office,1628540.0,0.25869429059157284,0.0,0.7413057094084272,92,1.0,0.0,0.8330729980214516,0.2082682495053629
Self-Storage Facility,GREATER DUWAMISH,1.0,25881,Self-Storage Facility,NONE,545426.375,0.9999993124644917,0.0,0.0,86,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,GREATER DUWAMISH,1.0,24291,Office,NONE,655422.375,0.5027094169618485,0.0,0.497291536621709,63,1.0,0.0,0.9889671071590301,0.0
Warehouse,GREATER DUWAMISH,1.0,36544,Non-Refrigerated Warehouse,NONE,1269847.75,0.999999409378014,0.0,0.0,50,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,20796,Non-Refrigerated Warehouse,NONE,1324092.125,0.3147084648660681,0.0,0.6852914407296244,67,1.0,0.0,1.0,0.0
Distribution Center,GREATER DUWAMISH,1.0,21349,Distribution Center,Office,659761.875,0.5911890558999032,0.0,0.40881113356239324,69,1.0,0.0,0.6089278186331912,0.39107218136680877
Warehouse,GREATER DUWAMISH,1.0,38630,Non-Refrigerated Warehouse,NONE,416885.5938,1.0,0.0,0.0,80,1.0,0.0,0.996634739839503,0.0
Warehouse,GREATER DUWAMISH,1.0,20724,Non-Refrigerated Warehouse,Office,1832031.5,0.16565817782063244,0.0,0.834342095100439,66,1.0,0.0,0.9276201505500868,0.07237984944991314
Other,GREATER DUWAMISH,1.0,24109,Manufacturing/Industrial Plant,Parking,4747403.5,0.9999998946792704,0.0,0.0,56,1.0,0.0,1.0,0.0
Refrigerated Warehouse,GREATER DUWAMISH,1.0,25375,Refrigerated Warehouse,Office,4069301.5,0.9999998771287898,0.0,0.0,61,1.0,0.0,0.9229162561576355,0.08930049261083745
Warehouse,GREATER DUWAMISH,1.0,22803,Non-Refrigerated Warehouse,Other,764094.5,0.5413597401892043,0.0,0.45863960544147353,31,1.0,0.0,0.8495811954567382,0.15041880454326184
Mixed Use Property,GREATER DUWAMISH,1.0,23100,Office,Other - Public Services,4323672.0,0.36372879348849774,0.0,0.6362712065115023,31,1.0,0.0,0.5,0.5
Refrigerated Warehouse,GREATER DUWAMISH,1.0,41550,Refrigerated Warehouse,NONE,642645.1875,0.9999997082371367,0.0,0.0,65,1.0,0.0,1.0,0.0
Other,GREATER DUWAMISH,1.0,54170,Other,NONE,5804784.5,0.4851837307655435,0.0,0.5148161830986147,22,1.0,0.0,1.0,0.0
K-12 School,SOUTHEAST,1.0,42252,K-12 School,NONE,2203758.5,0.14445820628712266,0.0,0.855542020597992,104,1.0,0.0,1.0,0.0
Self-Storage Facility,GREATER DUWAMISH,1.0,23100,Self-Storage Facility,NONE,863703.0,0.8030445650877674,0.0,0.19695543491223255,61,1.0,0.0,1.0,0.0
Worship Facility,SOUTHEAST,1.0,22895,Worship Facility,Parking,440419.1875,0.5153908059466642,0.0,0.48460876832256544,35,1.0,0.0,1.0,0.0
Self-Storage Facility,NORTHEAST,1.0,48179,Self-Storage Facility,NONE,797170.3125,0.8189717928061954,0.0,0.18102781518221678,10,0.851968700056041,0.148031299943959,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,52325,Non-Refrigerated Warehouse,NONE,808968.1875,0.6680472833797312,0.0,0.3319524848435403,79,1.0,0.0,1.0,0.0
Other,GREATER DUWAMISH,1.0,20600,"Repair Services (Vehicle, Shoe, Locksmith, etc)",NONE,270838.5,0.37392763584202393,0.0,0.6260742102766039,96,1.0,0.0,1.0,0.0
Other,GREATER DUWAMISH,10.0,230971,Other,Parking,21022288.0,0.7334962778551982,0.0,0.2665035794391172,25,1.0,0.0,0.9999956704521347,0.0
Retail Store,GREATER DUWAMISH,1.0,25880,Retail Store,NONE,162960.0,1.0,0.0,0.0,72,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,45842,Non-Refrigerated Warehouse,Office,819354.625,0.8191654498807522,0.0,0.18083378732377328,56,1.0,0.0,1.0,0.0
Other,GREATER DUWAMISH,1.0,31365,Other,NONE,652991.6875,0.9822452755189169,0.0,0.017755203047665136,44,1.0,0.0,1.0,0.0
Other,GREATER DUWAMISH,1.0,32100,Other,NONE,758008.875,0.41427087512662697,0.0,0.585729289779094,106,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,20520,Non-Refrigerated Warehouse,Office,1167887.75,0.3929119044188964,0.0,0.6070883096427717,50,1.0,0.0,0.7504873294346979,0.24951267056530213
Warehouse,GREATER DUWAMISH,1.0,22972,Non-Refrigerated Warehouse,NONE,495481.0,1.0,0.0,0.0,71,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,24990,Non-Refrigerated Warehouse,Office,523614.0938,0.7910654142136463,0.0,0.2089344066467907,63,1.0,0.0,1.0,0.0
Retail Store,GREATER DUWAMISH,1.0,24000,Retail Store,Office,1318947.25,0.478323147495095,0.0,0.5216766629597962,65,1.0,0.0,0.9475,0.2025
Warehouse,GREATER DUWAMISH,1.0,100386,Non-Refrigerated Warehouse,Other - Services,3626431.5,0.5777707368800431,0.0,0.4222291252433694,53,1.0,0.0,0.5043332735640428,0.4956667264359572
Distribution Center,GREATER DUWAMISH,1.0,24354,Distribution Center,Office,735907.8125,0.6417651667477032,0.0,0.35823508803964493,50,1.0,0.0,0.758396977909173,0.24160302209082696
Distribution Center,GREATER DUWAMISH,1.0,33600,Distribution Center,Office,847419.375,0.7585311582001533,0.0,0.2414683992798725,57,1.0,0.0,0.7142857142857143,0.2857142857142857
Other,GREATER DUWAMISH,1.0,20819,Manufacturing/Industrial Plant,NONE,1694930.375,0.4954758097364324,0.0,0.5045245590102779,42,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,23296,Non-Refrigerated Warehouse,Office,1429855.75,0.5445752132688909,0.0,0.45542426220267324,49,1.0,0.0,0.8358087225274725,0.16419127747252749
Mixed Use Property,GREATER DUWAMISH,1.0,35222,Non-Refrigerated Warehouse,"Repair Services (Vehicle, Shoe, Locksmith, etc)",1758134.625,0.6527816378111545,0.0,0.3472180066984347,62,1.0,0.0,0.4258701947646357,0.4258701947646357
Refrigerated Warehouse,GREATER DUWAMISH,1.0,25520,Refrigerated Warehouse,NONE,1610794.75,0.3571814472328023,0.0,0.6428180871585284,59,1.0,0.0,0.987460815047022,0.0
Other,GREATER DUWAMISH,1.0,25460,Other,NONE,834711.875,1.0,0.0,0.0,64,1.0,0.0,0.3229772191673213,0.0
Small and Mid-Sized Office,NORTH,1.0,24291,Office,NONE,920430.625,0.9999993209700079,0.0,0.0,42,1.0,0.0,1.0,0.0
Retail Store,NORTH,1.0,20738,Retail Store,NONE,526752.8125,1.0,0.0,0.0,58,1.0,0.0,1.0,0.0
Mixed Use Property,NORTH,1.0,30948,Office,Other,919746.3125,0.999999660232397,0.0,0.0,16,1.0,0.0,0.37899056481840504,0.37899056481840504
